chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged.x	flagged_tissues.x	top3_tissues_by_z.x	top3_z.x	n_flagged.y	flagged_tissues.y	top3_tissues_by_z.y	top3_z.y
chr3	24165026	24165354	chr3	24165026	24165595	THRB	perfect	50	0.011202999999999996	0.05363668434143611	0	0.35714	0	0	1	Testis	Testis,Pituitary,Vagina	6.45,2.342,0.194	1	Testis	Testis	6.45
chr3	25174397	25174575	chr3	25174118	25174575	RARB	perfect	50	0.030807200000000003	0.06195022175645114	0	0.3432	0	0.04878	1	Esophagus_Muscularis	Esophagus_Muscularis,Esophagus_GastroesophagealJunction,Stomach	5.043,2.615,1.352	1	Esophagus_Muscularis	Esophagus_Muscularis	5.043
chr3	25462308	25462323	chr3	25462308	25466868	RARB	perfect	50	0.0336228	0.04711229516023716	0	0.33333	0.02564	0.012480000000000002	1	Testis	Testis,Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	6.362,1.56,0.878	1	Testis	Testis	6.362
chr3	27215834	27215880	chr3	27215606	27215880	NEK10	perfect	50	0.02525700000000001	0.11388219077858754	0	0.8	0	0.014787500000000002	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Testis,Muscle_Skeletal	6.803,0.886,0.304	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	6.803
chr3	27255267	27255304	chr3	27255111	27255304	NEK10	perfect	50	0.009893599999999999	0.03952525773502822	0	0.24446	0	0	1	Testis	Testis,Pituitary,Heart_LeftVentricle	5.935,2.439,1.666	1	Testis	Testis	5.935
chr3	27456650	27456683	chr3	27456650	27456754	SLC4A7	perfect	50	0.1520306	0.061039219824433444	0.05405	0.42935	0.13152	0.06148250000000001	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	4.543,1.834,1.7	1	Muscle_Skeletal	Muscle_Skeletal	4.543
chr3	28331872	28331898	chr3	28331688	28331954	AZI2	perfect	50	0.128759	0.0324470403197303	0.05982	0.22636	0.12772499999999998	0.030600000000000002	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	3.008,2.886,1.737	1	Testis	Testis	3.008
chr3	28331898	28331950	chr3	28331688	28331954	AZI2	perfect	50	0.20282239999999999	0.06749376178460298	0.10101	0.43699	0.187905	0.07943999999999998	1	Testis	Testis,Heart_LeftVentricle,Heart_AtrialAppendage	3.469,1.977,1.8	1	Testis	Testis	3.469
chr3	28331950	28331954	chr3	28331688	28331954	AZI2	perfect	50	0.128759	0.0324470403197303	0.05982	0.22636	0.12772499999999998	0.030600000000000002	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	3.008,2.886,1.737	1	Testis	Testis	3.008
chr3	28478288	28478387	chr3	28478288	28478387	ZCWPW2	perfect	50	0.008773400000000006	0.05215173731076092	0	0.36611	0	0	1	Testis	Testis,Brain_Amygdala,Brain_Substantianigra	6.852,0.815,0.24	1	Testis	Testis	6.852
chr3	28511002	28511127	chr3	28511002	28511127	ZCWPW2	perfect	50	0.004811799999999997	0.034024564097134294	0	0.24059	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	28537110	28537251	chr3	28537110	28537251	ZCWPW2	perfect	50	0.004811799999999997	0.034024564097134294	0	0.24059	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	28537881	28537935	chr3	28537881	28538122	ZCWPW2	perfect	50	0.004811799999999997	0.034024564097134294	0	0.24059	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	30623198	30623273	chr3	30623198	30623273	TGFBR2	perfect	50	0.1767476	0.02476865527069177	0.1337	0.26585	0.175025	0.03317250000000002	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Adipose_Subcutaneous,Artery_Tibial	3.597,1.559,1.429	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.597
chr3	32695625	32695827	chr3	32695540	32695827	CNOT10	perfect	50	0.003999199999999999	0.02827861439321241	0	0.19996	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	37273535	37273601	chr3	37273535	37273601	GOLGA4	perfect	50	0.050689	0.02828233026294051	0.01449	0.16084	0.04599	0.016765000000000002	3	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.895,3.542,3.238	3	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.895,3.542,3.238
chr3	38024336	38024433	chr3	38024155	38024787	ENSG00000300099,PLCD1	perfect	50	0.0897442	0.059062025960607105	0.0121	0.36667	0.07826	0.0704775	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,SmallIntestine_TerminalIleum,Brain_CerebellarHemisphere	4.689,1.358,1.357	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	4.689
chr3	39281608	39281695	chr3	39281608	39281735	CX3CR1	perfect	50	0.0172578	0.0411044864371921	0	0.15957	0	0	1	Brain_Caudate_basalganglia	Brain_Caudate_basalganglia,Brain_Substantianigra,Brain_Nucleusaccumbens_basalganglia	3.462,2.615,2.355	1	Brain_Caudate_basalganglia	Brain_Caudate_basalganglia	3.462
chr3	41882196	41882280	chr3	41882149	41882280	ULK4	perfect	50	0.1593336	0.10147040583463189	0.00593	0.51111	0.129735	0.09926999999999998	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Muscle_Skeletal	3.467,3.067,1.715	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	3.467,3.067
chr3	42149535	42149599	chr3	42149234	42149599	TRAK1	perfect	50	0.0898772	0.14030408103567518	0.00858	0.64134	0.02345	0.12081	2	Heart_AtrialAppendage,Heart_LeftVentricle	Heart_LeftVentricle,Heart_AtrialAppendage,Muscle_Skeletal	3.93,3.394,2.817	2	Heart_AtrialAppendage,Heart_LeftVentricle	Heart_LeftVentricle,Heart_AtrialAppendage	3.93,3.394
chr3	42856330	42856471	chr3	42856004	42856471	ACKR2,CYP8B1	perfect	50	0.003759999999999998	0.022129929037022992	0	0.15385	0	0	1	Testis	Testis,Nerve_Tibial,Liver	6.782,1.28,-0.077	1	Testis	Testis	6.782
chr3	43551471	43551588	chr3	43551471	43551588	ANO10	perfect	50	0.048819	0.020882013865075957	0.02395	0.11753	0.046045	0.021339999999999998	3	Brain_CerebellarHemisphere,Brain_Cerebellum,Testis	Brain_CerebellarHemisphere,Testis,Brain_Cerebellum	3.29,3.286,3.171	3	Brain_CerebellarHemisphere,Brain_Cerebellum,Testis	Brain_CerebellarHemisphere,Testis,Brain_Cerebellum	3.29,3.286,3.171
chr3	44499184	44499299	chr3	44491765	44499299	ZNF852	perfect	50	0.3814598	0.04109897741863102	0.29032	0.53333	0.381295	0.043749999999999956	1	Brain_Hippocampus	Brain_Hippocampus,Pancreas,Muscle_Skeletal	3.695,1.649,1.604	1	Brain_Hippocampus	Brain_Hippocampus	3.695
chr3	44499301	44499893	chr3	44499301	44503110	ZNF852	perfect	50	0.3814598	0.04109897741863102	0.29032	0.53333	0.381295	0.043749999999999956	1	Brain_Hippocampus	Brain_Hippocampus,Pancreas,Muscle_Skeletal	3.695,1.649,1.604	1	Brain_Hippocampus	Brain_Hippocampus	3.695
chr3	44502641	44502668	chr3	44499301	44503110	ZNF852	perfect	50	0.3814598	0.04109897741863102	0.29032	0.53333	0.381295	0.043749999999999956	1	Brain_Hippocampus	Brain_Hippocampus,Pancreas,Muscle_Skeletal	3.695,1.649,1.604	1	Brain_Hippocampus	Brain_Hippocampus	3.695
chr3	44502964	44502979	chr3	44499301	44503110	ZNF852	perfect	50	0.3814598	0.04109897741863102	0.29032	0.53333	0.381295	0.043749999999999956	1	Brain_Hippocampus	Brain_Hippocampus,Pancreas,Muscle_Skeletal	3.695,1.649,1.604	1	Brain_Hippocampus	Brain_Hippocampus	3.695
chr3	44582971	44582988	chr3	44582971	44583483	ZKSCAN7	perfect	50	0.0567524	0.07511365297674054	0	0.44613	0.043625	0.0685325	1	Testis	Testis,Brain_FrontalCortex_BA9,Brain_Anteriorcingulatecortex_BA24	5.184,1.71,1.665	1	Testis	Testis	5.184
chr3	44799288	44799291	chr3	44799186	44799291	KIF15	perfect	50	0.004813799999999995	0.034038706232758016	0	0.24069	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	46468251	46468255	chr3	46468251	46468319	LTF	perfect	50	0.006079800000000002	0.030576957343191418	0	0.19504	0	0	1	Pancreas	Pancreas,Thyroid,Stomach	6.18,2.987,0.179	1	Pancreas	Pancreas	6.18
chr3	46743073	46743082	chr3	46742912	46743082	ENSG00000284672,PRSS45P	perfect	50	0.009354400000000004	0.046794984562930436	0	0.26772	0	0	2	Testis,Thyroid	Thyroid,Testis,Adipose_Subcutaneous	5.521,4.074,-0.2	2	Testis,Thyroid	Thyroid,Testis	5.521,4.074
chr3	46744755	46744790	chr3	46744642	46744790	ENSG00000284672,PRSS45P	perfect	50	0.009354400000000004	0.046794984562930436	0	0.26772	0	0	2	Testis,Thyroid	Thyroid,Testis,Adipose_Subcutaneous	5.521,4.074,-0.2	2	Testis,Thyroid	Thyroid,Testis	5.521,4.074
chr3	46748624	46748651	chr3	46748624	46748651	ENSG00000206549,ENSG00000284672,PRSS45P	perfect	50	0.009354400000000004	0.046794984562930436	0	0.26772	0	0	2	Testis,Thyroid	Thyroid,Testis,Adipose_Subcutaneous	5.521,4.074,-0.2	2	Testis,Thyroid	Thyroid,Testis	5.521,4.074
chr3	46750713	46750891	chr3	46750713	46750891	PRSS45P	perfect	50	0.009354400000000004	0.046794984562930436	0	0.26772	0	0	2	Testis,Thyroid	Thyroid,Testis,Adipose_Subcutaneous	5.521,4.074,-0.2	2	Testis,Thyroid	Thyroid,Testis	5.521,4.074
chr3	46902900	46902951	chr3	46902900	46902951	PTH1R	perfect	50	0.3931964	0.09066963541768275	0	0.66667	0.38692499999999996	0.05933999999999995	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Brain_Spinalcord_cervicalc_1,Kidney_Cortex	3.016,2.724,1.646	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.016
chr3	47280951	47280988	chr3	47280951	47281195	KIF9	perfect	50	0.028588399999999996	0.03406829966825046	0	0.19868	0.02216	0.02427	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Esophagus_Mucosa	4.993,2.491,1.636	1	Muscle_Skeletal	Muscle_Skeletal	4.993
chr3	47975460	47975465	chr3	47973083	47975465	MAP4	perfect	50	0.0406146	0.08866225962882854	1.9e-4	0.40813	0.002685	0.0042175	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9,Brain_Cerebellum	4.145,2.725,2.573	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	4.145
chr3	47987382	47987433	chr3	47987382	47987433	MAP4	perfect	50	0.0131558	0.021767745384923473	9e-4	0.12798	0.0059900000000000005	0.009995	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.275,2.794,2.413	1	Muscle_Skeletal	Muscle_Skeletal	5.275
chr3	49317084	49317478	chr3	49316731	49317478	USP4	perfect	50	0.0421918	0.02394884324163163	0.01013	0.14852	0.0347	0.028675	1	WholeBlood	WholeBlood,Kidney_Cortex,Liver	4.44,1.646,1.639	1	WholeBlood	WholeBlood	4.44
chr3	50247068	50247075	chr3	50246893	50247075	GNAI2	perfect	50	0.0025472	0.01740533756275555	0	0.12315	0	0	1	Testis	Testis,Cells_Culturedfibroblasts,Lung	6.929,-0.093,-0.103	1	Testis	Testis	6.929
chr3	50373064	50373085	chr3	50373064	50373085	CACNA2D2	perfect	50	0.018730999999999998	0.03214569976319237	0	0.13151	0	0.035097500000000004	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Colon_Sigmoid	3.508,2.722,2.51	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.508
chr3	51973851	51973905	chr3	51973434	51973907	ABHD14A,ABHD14B	perfect	50	0.07322920000000001	0.050879800805026576	0.0168	0.24778	0.065310000000000007	0.06111750000000001	1	AdrenalGland	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver	3.431,2.704,2.128	1	AdrenalGland	AdrenalGland	3.431
chr3	52534532	52534653	chr3	52534350	52535054	NT5DC2,UQCC5	perfect	50	0.0430112	0.028869826183001768	0	0.14245	0.040505	0.031560000000000005	1	Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Esophagus_Mucosa,Skin_NotSunExposed_Suprapubic	3.444,2.346,2.176	1	Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg	3.444
chr3	52834743	52834767	chr3	52834743	52834915	MUSTN1	perfect	50	0.0224284	0.01859725471950204	0	0.12464	0.02128	0.0194475	1	Muscle_Skeletal	Muscle_Skeletal,Liver,Bladder	5.496,1.709,0.893	1	Muscle_Skeletal	Muscle_Skeletal	5.496
chr3	53762550	53762634	chr3	53762550	53762634	CACNA1D	perfect	50	0.039304	0.036337720717441485	0	0.16111	0.03233	0.0447375	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,WholeBlood,Brain_Cerebellum	3.352,2.85,1.998	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.352
chr3	53790980	53790998	chr3	53790980	53792432	CACNA1D	perfect	50	0.0409174	0.03816193037356384	0	0.21111	0.040035	0.03725	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,WholeBlood,Brain_Hypothalamus	4.46,2.671,1.384	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	4.46
chr3	56774999	56775104	chr3	56774999	56775657	ARHGEF3	perfect	50	0.0084312	0.027308451008612625	0	0.14597	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Anteriorcingulatecortex_BA24	5.036,4.178,1.14	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	5.036,4.178
chr3	56775104	56775113	chr3	56774999	56775657	ARHGEF3	perfect	50	0.008548800000000002	0.027918672899867516	0	0.15185	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Anteriorcingulatecortex_BA24	5.133,4.083,1.11	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	5.133,4.083
chr3	57498502	57498538	chr3	57498003	57498538	DNAH12	perfect	50	0.0066666000000000026	0.04713998067458241	0	0.33333	0	0	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	6.93
chr3	58420535	58420538	chr3	58420535	58420960	PXK	perfect	50	0.1383748	0.09471598197662272	0.05232	0.49522	0.10475000000000001	0.05201	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Testis	3.768,3.334,2.148	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	3.768,3.334
chr3	58420538	58420552	chr3	58420535	58420960	PXK	perfect	50	0.15370720000000002	0.10633024681584428	0.05232	0.54162	0.11495	0.07429250000000001	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.648,3.299,1.865	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	3.648,3.299
chr3	62513637	62513706	chr3	62513637	62513706	CADPS	perfect	50	0.0274614	0.03687860416201752	0	0.16319	0.009995	0.048494999999999996	1	Heart_LeftVentricle	Heart_LeftVentricle,Heart_AtrialAppendage,Colon_Sigmoid	3.68,2.295,1.967	1	Heart_LeftVentricle	Heart_LeftVentricle	3.68
chr3	62530653	62530812	chr3	62530653	62530812	CADPS	perfect	50	0.012682800000000001	0.02923063713130524	0	0.13929	0	0.010124999999999999	2	MinorSalivaryGland,Testis	Testis,MinorSalivaryGland,Pancreas	4.331,3.804,2.869	2	MinorSalivaryGland,Testis	Testis,MinorSalivaryGland	4.331,3.804
chr3	62626527	62626573	chr3	62625229	62626573	CADPS	perfect	50	0.004510400000000001	0.030287956315933888	0	0.21429	0	0	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Heart_AtrialAppendage,Testis	6.926,0.019,0.001	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	6.926
chr3	63610473	63610539	chr3	63610473	63610553	SYNPR	perfect	50	0.019965399999999998	0.07900676391116324	0	0.54867	0	0.0025875	1	Heart_AtrialAppendage	Heart_AtrialAppendage,Brain_Caudate_basalganglia,Brain_Nucleusaccumbens_basalganglia	6.692,0.674,0.608	1	Heart_AtrialAppendage	Heart_AtrialAppendage	6.692
chr3	63663696	63663786	chr3	63663696	63663786	SNTN	perfect	50	0.007368400000000002	0.05210245606494957	0	0.36842	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	63997620	63997687	chr3	63997620	63997687	ATXN7	perfect	50	0.0499342	0.05069230030854221	0.01567	0.36071	0.03535	0.023872499999999998	1	Testis	Testis,Muscle_Skeletal,Cells_Culturedfibroblasts	6.131,1.804,1.104	1	Testis	Testis	6.131
chr3	64023804	64023835	chr3	64023804	64024010	PSMD6	perfect	50	0.0031990000000000018	0.02262034593015766	0	0.15995	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	65597680	65597735	chr3	65597680	65597735	MAGI1	perfect	50	0.048892	0.03082684968050563	0	0.17133	0.038335	0.0262825	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra,Brain_Cerebellum	3.972,2.131,2.035	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1	3.972
chr3	69936722	69936755	chr3	69936586	69936755	MITF	perfect	50	0.3941866	0.19462400036166017	0	1	0.35431999999999997	0.14597999999999994	2	Brain_CerebellarHemisphere,WholeBlood	Brain_CerebellarHemisphere,WholeBlood,Liver	3.113,3.113,2.07	2	Brain_CerebellarHemisphere,WholeBlood	Brain_CerebellarHemisphere,WholeBlood	3.113,3.113
chr3	72378387	72378637	chr3	72371824	72378637	RYBP	perfect	50	0.0979166	0.04911895584087634	0.05585	0.31846	0.076695	0.0417975	1	WholeBlood	WholeBlood,Pancreas,Brain_Cerebellum	4.49,2.521,2.293	1	WholeBlood	WholeBlood	4.49
chr3	72379039	72379138	chr3	72379039	72379197	RYBP	perfect	50	0.0979166	0.04911895584087634	0.05585	0.31846	0.076695	0.0417975	1	WholeBlood	WholeBlood,Pancreas,Brain_Cerebellum	4.49,2.521,2.293	1	WholeBlood	WholeBlood	4.49
chr3	72379250	72379427	chr3	72379250	72380630	RYBP	perfect	50	0.0979166	0.04911895584087634	0.05585	0.31846	0.076695	0.0417975	1	WholeBlood	WholeBlood,Pancreas,Brain_Cerebellum	4.49,2.521,2.293	1	WholeBlood	WholeBlood	4.49
chr3	72446495	72446621	chr3	72446495	72446621	RYBP	perfect	50	0.0979166	0.04911895584087634	0.05585	0.31846	0.076695	0.0417975	1	WholeBlood	WholeBlood,Pancreas,Brain_Cerebellum	4.49,2.521,2.293	1	WholeBlood	WholeBlood	4.49
chr3	73433638	73433707	chr3	73433638	73433904	ENSG00000309320,PDZRN3	perfect	50	0.0133096	0.03181649578313689	0	0.16758	0	0.0087	2	Nerve_Tibial,Skin_NotSunExposed_Suprapubic	Nerve_Tibial,Skin_NotSunExposed_Suprapubic,Colon_Sigmoid	4.849,3.102,2.189	2	Nerve_Tibial,Skin_NotSunExposed_Suprapubic	Nerve_Tibial,Skin_NotSunExposed_Suprapubic	4.849,3.102
chr3	75937493	75937602	chr3	75937480	75937602	ROBO2	perfect	50	0.0423114	0.1435103126211222	0	1	0.002875	0.04207	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Pituitary,Skin_SunExposed_Lowerleg	6.673,0.998,0.649	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	6.673
chr3	81743556	81743576	chr3	81743556	81743629	GBE1	perfect	50	0.0039121999999999985	0.022747818759752104	0	0.15951	0	0	1	Bladder	Bladder,Skin_SunExposed_Lowerleg,Muscle_Skeletal	6.84,0.78,0.463	1	Bladder	Bladder	6.84
chr3	87240371	87240453	chr3	87239391	87240453	CHMP2B	perfect	50	0.0467284	0.02177611848248593	0.00132	0.12258	0.042124999999999996	0.0201425	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Cells_EBV_transformedlymphocytes,Ovary	3.483,1.722,1.62	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.483
chr3	94037931	94038018	chr3	94037931	94038018	ARL13B	perfect	50	0.002353	0.016638222561319468	0	0.11765	0	0	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1	6.93
chr3	97010003	97010026	chr3	97010003	97010134	EPHA6	perfect	50	0.007381600000000004	0.032638230329176975	0	0.21053	0	0	1	Nerve_Tibial	Nerve_Tibial,Thyroid,Esophagus_Mucosa	6.224,2.002,1.962	1	Nerve_Tibial	Nerve_Tibial	6.224
chr3	97466418	97466482	chr3	97466418	97466482	EPHA6	perfect	50	0.0044893999999999976	0.03174485183458886	0	0.22447	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	97648285	97648327	chr3	97648285	97648577	EPHA6	perfect	50	0.0044893999999999976	0.03174485183458886	0	0.22447	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	98501431	98501520	chr3	98500839	98501520	CLDND1	perfect	50	0.0384676	0.03325534160315989	7.9e-4	0.18121	0.03545	0.043	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Artery_Coronary	4.292,2.115,1.351	1	Muscle_Skeletal	Muscle_Skeletal	4.292
chr3	100519563	100519608	chr3	100519426	100519608	TMEM45A	perfect	50	0.1582782	0.08920420296884066	0	0.47851	0.15107500000000001	0.0712	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic,WholeBlood	3.59,3.337,2.302	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic	3.59,3.337
chr3	108055519	108055566	chr3	108055519	108055566	CD47	perfect	50	0.04706	0.08072811492147892	0.0047	0.53523	0.029205000000000002	0.0331275	1	Testis	Testis,Pituitary,Prostate	6.047,2.471,0.974	1	Testis	Testis	6.047
chr3	108328303	108328347	chr3	108328269	108328347	HHLA2	perfect	50	0.004804999999999997	0.03397648083601361	0	0.24025	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	111577501	111577549	chr3	111577501	111577549	CD96	perfect	50	0.07328319999999998	0.23867753358565313	0	1	0	0.0062775	3	Brain_Amygdala,Brain_Cortex,Brain_FrontalCortex_BA9	Brain_Amygdala,Brain_Cortex,Brain_FrontalCortex_BA9	3.883,3.883,3.883	3	Brain_Amygdala,Brain_Cortex,Brain_FrontalCortex_BA9	Brain_Amygdala,Brain_Cortex,Brain_FrontalCortex_BA9	3.883,3.883,3.883
chr3	111949701	111949890	chr3	111949701	111949890	PHLDB2	perfect	50	0.0208986	0.02545082268908061	0	0.14379	0.019450000000000002	0.02574	1	Heart_LeftVentricle	Heart_LeftVentricle,Muscle_Skeletal,Heart_AtrialAppendage	4.829,2.629,2.35	1	Heart_LeftVentricle	Heart_LeftVentricle	4.829
chr3	112043046	112043064	chr3	112042977	112043064	TMPRSS7	perfect	50	0.008383200000000004	0.05927817568043065	0	0.41916	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr3	112335942	112336017	chr3	112335604	112336017	CD200	perfect	50	0.0219496	0.03745517080784571	0	0.26596	0.015555	0.019027500000000003	1	Testis	Testis,Cells_EBV_transformedlymphocytes,MinorSalivaryGland	6.515,0.883,0.397	1	Testis	Testis	6.515
